2026-07-22 19:20:18,880 | INFO | app.nodes.validation | Validation Node started — 1 rows, 2 columns
2026-07-26 20:26:41,232 | INFO | app.nodes.visualization | Rendered chart [5]: quantile_hist -> outputs\charts\chart_5_quantile_hist.png
2026-07-26 20:26:41,335 | WARNING | matplotlib.font_manager | findfont: Failed to find font weight medium, now using 400.
2026-07-26 20:26:42,307 | INFO | app.nodes.visualization | Rendered chart [6]: correlation_heatmap -> outputs\charts\chart_6_correlation_heatmap.png
2026-07-26 20:26:42,307 | INFO | app.nodes.visualization | Visualization Node completed — 6 generated, 0 failed.
2026-07-26 20:26:44,046 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:26:44,047 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 3.000000 seconds
2026-07-26 20:26:48,342 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:26:50,078 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:26:50,079 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 7.000000 seconds
2026-07-26 20:26:59,265 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:26:59,271 | INFO | app.nodes.narrative_agent | Narrative Agent completed on attempt 1
2026-07-26 20:27:00,900 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:27:00,901 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 10.000000 seconds
2026-07-26 20:27:11,598 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:27:11,600 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 2.000000 seconds
2026-07-26 20:27:14,408 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:27:14,456 | INFO | app.nodes.planning_agent | Planning Agent Node started
2026-07-26 20:27:15,940 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:27:15,942 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 1.000000 seconds
2026-07-26 20:27:17,201 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:27:17,203 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 3.000000 seconds
2026-07-26 20:27:21,314 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:27:21,320 | INFO | app.nodes.planning_agent | Planning Agent Node completed — produced plan with 4 analyses and 6 charts
2026-07-26 20:27:21,336 | INFO | app.nodes.visualization | Executing Visualization Node...
2026-07-26 20:27:21,410 | INFO | app.nodes.statistics | Statistics Node completed — produced 4 analyses (0 unsupported).
2026-07-26 20:27:21,881 | INFO | app.nodes.visualization | Rendered chart [1]: scatter -> outputs\charts\chart_1_scatter.png
2026-07-26 20:27:22,186 | INFO | app.nodes.visualization | Rendered chart [2]: scatter -> outputs\charts\chart_2_scatter.png
2026-07-26 20:27:22,531 | INFO | app.nodes.visualization | Rendered chart [3]: scatter -> outputs\charts\chart_3_scatter.png
2026-07-26 20:27:22,984 | INFO | app.nodes.visualization | Rendered chart [4]: quantile_hist -> outputs\charts\chart_4_quantile_hist.png
2026-07-26 20:27:23,337 | INFO | app.nodes.visualization | Rendered chart [5]: line -> outputs\charts\chart_5_line.png
2026-07-26 20:27:23,851 | INFO | app.nodes.visualization | Rendered chart [6]: correlation_heatmap -> outputs\charts\chart_6_correlation_heatmap.png
2026-07-26 20:27:23,852 | INFO | app.nodes.visualization | Visualization Node completed — 12 generated, 0 failed.
2026-07-26 20:27:25,321 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:27:25,323 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 2.000000 seconds
2026-07-26 20:27:27,565 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:27:27,567 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 3.000000 seconds
2026-07-26 20:27:31,774 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:27:33,231 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:27:33,233 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 6.000000 seconds
2026-07-26 20:27:41,058 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:27:41,068 | INFO | app.nodes.narrative_agent | Narrative Agent completed on attempt 1
2026-07-26 20:27:42,550 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:27:42,553 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 9.000000 seconds
2026-07-26 20:27:52,154 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:27:52,156 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 3.000000 seconds
2026-07-26 20:27:57,232 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:27:57,283 | INFO | app.nodes.planning_agent | Planning Agent Node started
2026-07-26 20:27:58,714 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:27:58,715 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 2.000000 seconds
2026-07-26 20:28:02,003 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:28:02,017 | INFO | app.nodes.planning_agent | Planning Agent Node completed — produced plan with 4 analyses and 6 charts
2026-07-26 20:28:02,046 | INFO | app.nodes.visualization | Executing Visualization Node...
2026-07-26 20:28:02,079 | INFO | app.nodes.statistics | Statistics Node completed — produced 4 analyses (0 unsupported).
2026-07-26 20:28:02,354 | INFO | app.nodes.visualization | Rendered chart [1]: scatter -> outputs\charts\chart_1_scatter.png
2026-07-26 20:28:02,735 | INFO | app.nodes.visualization | Rendered chart [2]: quantile_hist -> outputs\charts\chart_2_quantile_hist.png
2026-07-26 20:28:03,159 | INFO | app.nodes.visualization | Rendered chart [3]: quantile_hist -> outputs\charts\chart_3_quantile_hist.png
2026-07-26 20:28:03,503 | INFO | app.nodes.visualization | Rendered chart [4]: scatter -> outputs\charts\chart_4_scatter.png
2026-07-26 20:28:03,828 | INFO | app.nodes.visualization | Rendered chart [5]: scatter -> outputs\charts\chart_5_scatter.png
2026-07-26 20:28:04,418 | INFO | app.nodes.visualization | Rendered chart [6]: correlation_heatmap -> outputs\charts\chart_6_correlation_heatmap.png
2026-07-26 20:28:04,419 | INFO | app.nodes.visualization | Visualization Node completed — 18 generated, 0 failed.
2026-07-26 20:28:05,895 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:28:05,897 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 6.000000 seconds
2026-07-26 20:28:13,158 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:28:14,772 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:28:14,774 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 10.000000 seconds
2026-07-26 20:28:26,227 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:28:26,237 | INFO | app.nodes.narrative_agent | Narrative Agent completed on attempt 1
2026-07-26 20:28:26,278 | INFO | app.nodes.report_generator | Report Generator Node started
2026-07-26 20:28:27,772 | INFO | app.nodes.report_generator | Report successfully compiled and saved to: outputs/reports\report_036f0db0.pdf
2026-07-26 20:28:27,792 | INFO | app.nodes.file_loader | Attempting to load file: sample_data/survey_sample.csv (Extension: .csv)
2026-07-26 20:28:27,805 | INFO | app.nodes.file_loader | Successfully read CSV using 'utf-8' encoding.
2026-07-26 20:28:27,806 | INFO | app.nodes.file_loader | File successfully loaded into DataFrame. Dimensions: 8 rows x 6 columns.
2026-07-26 20:28:27,809 | INFO | app.nodes.validation | Validation Node started — 8 rows, 6 columns
2026-07-26 20:28:27,815 | INFO | app.nodes.validation | Validation complete — Health Score: 100.0/100 (Grade A)
2026-07-26 20:28:27,815 | WARNING | app.nodes.validation | Validation Warnings: ['Extremely small dataset size (8 rows). Statistical analyses may be unviable.']
2026-07-26 20:28:27,820 | INFO | app.nodes.cleaning | Starting data cleaning on dataset with 8 rows and 6 columns.
2026-07-26 20:28:27,829 | INFO | app.nodes.cleaning | Data cleaning completed successfully. Rows: 8 -> 8. Columns converted: 0.
2026-07-26 20:28:27,833 | INFO | app.nodes.profiling | Profiling Node started — 8 rows, 6 columns
2026-07-26 20:28:27,845 | INFO | app.nodes.profiling | Profiling complete — Analyzed 1 numeric, 5 categorical, 0 datetime column(s), and excluded 0 identifier column(s).
2026-07-26 20:28:27,851 | INFO | app.nodes.planning_agent | Planning Agent Node started
2026-07-26 20:28:29,365 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:28:29,367 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 6.000000 seconds
2026-07-26 20:28:36,577 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:28:36,589 | INFO | app.nodes.planning_agent | Planning Agent Node completed — produced plan with 4 analyses and 3 charts
2026-07-26 20:28:36,617 | INFO | app.nodes.visualization | Executing Visualization Node...
2026-07-26 20:28:36,629 | WARNING | app.nodes.visualization | 'visualizations' key missing from state — defaulting to empty chart list.
2026-07-26 20:28:36,635 | INFO | app.nodes.statistics | Statistics Node completed — produced 4 analyses (0 unsupported).
2026-07-26 20:28:36,639 | WARNING | app.nodes.visualization | Plan specified only 3 chart(s) — supplementing with auto-generated charts. This is a Visualization Node fallback, not a Planning Agent decision; tagging auto-generated charts.
2026-07-26 20:28:36,912 | INFO | app.nodes.visualization | Rendered chart [1]: pareto_bar -> outputs\charts\chart_1_pareto_bar.png
2026-07-26 20:28:37,134 | INFO | app.nodes.visualization | Rendered chart [2]: pareto_bar -> outputs\charts\chart_2_pareto_bar.png
2026-07-26 20:28:37,507 | INFO | app.nodes.visualization | Rendered chart [3]: quantile_hist -> outputs\charts\chart_3_quantile_hist.png
2026-07-26 20:28:37,819 | INFO | app.nodes.visualization | Rendered chart [4]: pareto_bar -> outputs\charts\chart_4_pareto_bar.png
2026-07-26 20:28:38,222 | INFO | app.nodes.visualization | Rendered chart [5]: stacked_bar -> outputs\charts\chart_5_stacked_bar.png
2026-07-26 20:28:38,756 | INFO | app.nodes.visualization | Rendered chart [6]: quantile_hist -> outputs\charts\chart_6_quantile_hist.png
2026-07-26 20:28:39,079 | INFO | app.nodes.visualization | Rendered chart [7]: pareto_bar -> outputs\charts\chart_7_pareto_bar.png
2026-07-26 20:28:39,080 | INFO | app.nodes.visualization | Visualization Node completed — 7 generated, 0 failed.
2026-07-26 20:28:40,704 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:28:40,705 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 3.000000 seconds
2026-07-26 20:28:44,725 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:28:46,204 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:28:46,205 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 6.000000 seconds
2026-07-26 20:28:53,355 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:28:53,365 | INFO | app.nodes.narrative_agent | Narrative Agent completed on attempt 1
2026-07-26 20:28:54,833 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:28:54,835 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 6.000000 seconds
2026-07-26 20:29:01,369 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:29:01,371 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 2.000000 seconds
2026-07-26 20:29:04,377 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:29:04,418 | INFO | app.nodes.planning_agent | Planning Agent Node started
2026-07-26 20:29:05,482 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:29:05,483 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 5.000000 seconds
2026-07-26 20:29:11,485 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:29:11,498 | INFO | app.nodes.planning_agent | Planning Agent Node completed — produced plan with 5 analyses and 4 charts
2026-07-26 20:29:11,542 | INFO | app.nodes.visualization | Executing Visualization Node...
2026-07-26 20:29:11,549 | INFO | app.nodes.statistics | Statistics Node completed — produced 5 analyses (0 unsupported).
2026-07-26 20:29:11,850 | INFO | app.nodes.visualization | Rendered chart [1]: pareto_bar -> outputs\charts\chart_1_pareto_bar.png
2026-07-26 20:29:12,123 | INFO | app.nodes.visualization | Rendered chart [2]: pareto_bar -> outputs\charts\chart_2_pareto_bar.png
2026-07-26 20:29:12,643 | INFO | app.nodes.visualization | Rendered chart [3]: quantile_hist -> outputs\charts\chart_3_quantile_hist.png
2026-07-26 20:29:12,644 | WARNING | app.nodes.visualization | Unrecognized chart_type 'boxplot' (normalized: 'boxplot') — using default fallback 'pareto_bar'.
2026-07-26 20:29:12,654 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2026-07-26 20:29:12,656 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2026-07-26 20:29:12,990 | INFO | app.nodes.visualization | Rendered chart [4]: pareto_bar -> outputs\charts\chart_4_pareto_bar.png
2026-07-26 20:29:12,990 | INFO | app.nodes.visualization | Visualization Node completed — 11 generated, 0 failed.
2026-07-26 20:29:14,140 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:29:14,143 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 5.000000 seconds
2026-07-26 20:29:19,221 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:29:19,223 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 2.000000 seconds
2026-07-26 20:29:22,096 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:29:23,559 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:29:23,561 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 7.000000 seconds
2026-07-26 20:29:31,132 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:29:31,133 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 2.000000 seconds
2026-07-26 20:29:34,424 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:29:34,434 | INFO | app.nodes.narrative_agent | Narrative Agent completed on attempt 1
2026-07-26 20:29:35,959 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:29:35,962 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 8.000000 seconds
2026-07-26 20:29:47,351 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:29:47,392 | INFO | app.nodes.planning_agent | Planning Agent Node started
2026-07-26 20:29:48,905 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:29:48,907 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 4.000000 seconds
2026-07-26 20:29:54,419 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:29:54,433 | INFO | app.nodes.planning_agent | Planning Agent Node completed — produced plan with 5 analyses and 4 charts
2026-07-26 20:29:54,466 | INFO | app.nodes.visualization | Executing Visualization Node...
2026-07-26 20:29:54,469 | INFO | app.nodes.statistics | Statistics Node completed — produced 5 analyses (0 unsupported).
2026-07-26 20:29:54,737 | INFO | app.nodes.visualization | Rendered chart [1]: pareto_bar -> outputs\charts\chart_1_pareto_bar.png
2026-07-26 20:29:54,952 | INFO | app.nodes.visualization | Rendered chart [2]: pareto_bar -> outputs\charts\chart_2_pareto_bar.png
2026-07-26 20:29:55,421 | INFO | app.nodes.visualization | Rendered chart [3]: quantile_hist -> outputs\charts\chart_3_quantile_hist.png
2026-07-26 20:29:55,422 | WARNING | app.nodes.visualization | Unrecognized chart_type 'boxplot' (normalized: 'boxplot') — using default fallback 'pareto_bar'.
2026-07-26 20:29:55,430 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2026-07-26 20:29:55,431 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2026-07-26 20:29:55,694 | INFO | app.nodes.visualization | Rendered chart [4]: pareto_bar -> outputs\charts\chart_4_pareto_bar.png
2026-07-26 20:29:55,695 | INFO | app.nodes.visualization | Visualization Node completed — 15 generated, 0 failed.
2026-07-26 20:29:57,434 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:29:57,435 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 6.000000 seconds
2026-07-26 20:30:04,823 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:30:06,443 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:30:06,445 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 8.000000 seconds
2026-07-26 20:30:15,316 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:30:15,386 | WARNING | app.nodes.narrative_agent | Narrative Agent attempt 1 failed validation: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kxeabscbe1094zj69jz126pw` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 97476, Requested 2675. Please try again in 2m10.464s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2026-07-26 20:30:17,179 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:30:17,190 | WARNING | app.nodes.narrative_agent | Narrative Agent attempt 2 failed validation: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kxeabscbe1094zj69jz126pw` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 97474, Requested 2675. Please try again in 2m8.735999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2026-07-26 20:30:20,452 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:30:20,462 | WARNING | app.nodes.narrative_agent | Narrative Agent attempt 3 failed validation: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kxeabscbe1094zj69jz126pw` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 97470, Requested 2675. Please try again in 2m5.279999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2026-07-26 20:30:20,463 | ERROR | app.node_wrapper | Node 'narrative_agent' failed: NarrativeAgentError: Narrative Agent failed after retries: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kxeabscbe1094zj69jz126pw` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 97470, Requested 2675. Please try again in 2m5.279999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2026-07-26 20:30:20,563 | INFO | app.nodes.file_loader | Attempting to load file: sample_data/heavy_nulls_sample.csv (Extension: .csv)
2026-07-26 20:30:20,576 | INFO | app.nodes.file_loader | Successfully read CSV using 'utf-8' encoding.
2026-07-26 20:30:20,577 | INFO | app.nodes.file_loader | File successfully loaded into DataFrame. Dimensions: 8 rows x 5 columns.
2026-07-26 20:30:20,580 | INFO | app.nodes.validation | Validation Node started — 8 rows, 5 columns
2026-07-26 20:30:20,584 | INFO | app.nodes.validation | Validation complete — Health Score: 75.5/100 (Grade B)
2026-07-26 20:30:20,585 | WARNING | app.nodes.validation | Validation Warnings: ['High cell missingness detected (35.0% missing).', 'Extremely small dataset size (8 rows). Statistical analyses may be unviable.']
2026-07-26 20:30:20,589 | INFO | app.nodes.cleaning | Starting data cleaning on dataset with 8 rows and 5 columns.
2026-07-26 20:30:20,594 | INFO | app.nodes.cleaning | Filled 3 missing values in string column 'customer' with 'Unknown'.
2026-07-26 20:30:20,596 | INFO | app.nodes.cleaning | Filled 3 missing values in numeric column 'amount' with median (175.25).
2026-07-26 20:30:20,597 | INFO | app.nodes.cleaning | Filled 3 missing values in string column 'region' with 'Unknown'.
2026-07-26 20:30:20,600 | INFO | app.nodes.cleaning | Filled 5 missing values in string column 'notes' with 'Unknown'.
2026-07-26 20:30:20,602 | INFO | app.nodes.cleaning | Data cleaning completed successfully. Rows: 8 -> 8. Columns converted: 0.
2026-07-26 20:30:20,609 | INFO | app.nodes.profiling | Profiling Node started — 8 rows, 5 columns
2026-07-26 20:30:20,614 | INFO | app.nodes.profiling | Excluded identifier columns from numeric analysis: ['order_id']
2026-07-26 20:30:20,628 | INFO | app.nodes.profiling | Profiling complete — Analyzed 1 numeric, 3 categorical, 0 datetime column(s), and excluded 1 identifier column(s).
2026-07-26 20:30:20,635 | INFO | app.nodes.planning_agent | Planning Agent Node started
2026-07-26 20:30:23,079 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:30:23,093 | INFO | app.nodes.planning_agent | Planning Agent Node completed — produced plan with 4 analyses and 3 charts
2026-07-26 20:30:23,114 | INFO | app.nodes.visualization | Executing Visualization Node...
2026-07-26 20:30:23,134 | WARNING | app.nodes.visualization | 'visualizations' key missing from state — defaulting to empty chart list.
2026-07-26 20:30:23,137 | INFO | app.nodes.statistics | Statistics Node completed — produced 4 analyses (0 unsupported).
2026-07-26 20:30:23,142 | WARNING | app.nodes.visualization | Plan specified only 3 chart(s) — supplementing with auto-generated charts. This is a Visualization Node fallback, not a Planning Agent decision; tagging auto-generated charts.
2026-07-26 20:30:23,447 | INFO | app.nodes.visualization | Rendered chart [1]: pareto_bar -> outputs\charts\chart_1_pareto_bar.png
2026-07-26 20:30:23,802 | INFO | app.nodes.visualization | Rendered chart [2]: pareto_bar -> outputs\charts\chart_2_pareto_bar.png
2026-07-26 20:30:24,304 | INFO | app.nodes.visualization | Rendered chart [3]: quantile_hist -> outputs\charts\chart_3_quantile_hist.png
2026-07-26 20:30:24,644 | INFO | app.nodes.visualization | Rendered chart [4]: pareto_bar -> outputs\charts\chart_4_pareto_bar.png
2026-07-26 20:30:25,059 | INFO | app.nodes.visualization | Rendered chart [5]: stacked_bar -> outputs\charts\chart_5_stacked_bar.png
2026-07-26 20:30:25,515 | INFO | app.nodes.visualization | Rendered chart [6]: quantile_hist -> outputs\charts\chart_6_quantile_hist.png
2026-07-26 20:30:25,924 | INFO | app.nodes.visualization | Rendered chart [7]: correlation_heatmap -> outputs\charts\chart_7_correlation_heatmap.png
2026-07-26 20:30:25,926 | INFO | app.nodes.visualization | Visualization Node completed — 7 generated, 0 failed.
2026-07-26 20:30:27,378 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:30:31,208 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:30:32,649 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:30:32,683 | WARNING | app.nodes.narrative_agent | Narrative Agent attempt 1 failed validation: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kxeabscbe1094zj69jz126pw` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99999, Requested 1876. Please try again in 27m0s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2026-07-26 20:30:34,525 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:30:34,539 | WARNING | app.nodes.narrative_agent | Narrative Agent attempt 2 failed validation: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kxeabscbe1094zj69jz126pw` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99997, Requested 2427. Please try again in 34m54.336s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2026-07-26 20:30:37,783 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
